98.144737,609.868421,1201.671053,1.000000,76.000000
105.164835,639.461538,1201.406593,1.000000,91.000000
112.158546,566.284417,1233.723127,1.000000,46794.000000
110.820000,521.140000,1201.780000,1.000000,50.000000
181.245203,692.856816,1232.638492,1.000000,687471.000000
142.855172,602.496552,1202.593103,1.000000,145.000000
156.571429,502.571429,1201.000000,1.000000,14.000000
162.840000,775.760000,1204.080000,1.000000,25.000000
205.295734,508.156297,1209.106896,1.000000,11862.000000
199.562500,544.343750,1201.343750,1.000000,64.000000
223.228729,599.816730,1206.892266,1.000000,18852.000000
257.118722,802.980498,1206.670669,1.000000,55634.000000
238.000000,538.000000,1201.000000,1.000000, 1.000000
254.868852,732.319672,1203.745902,1.000000,244.000000
257.982558,629.331395,1206.145349,1.000000,172.000000
263.796954,571.994924,1202.101523,1.000000,197.000000
280.862069,700.266010,1201.515599,1.000000,609.000000
276.750000,519.169118,1201.919118,1.000000,136.000000
289.219178,551.301370,1204.301370,1.000000,73.000000
290.214286,605.571429,1201.000000,1.000000,14.000000
300.369021,742.176158,1204.573273,1.000000,1317.000000
314.874126,642.671329,1201.685315,1.000000,143.000000
319.166667,767.822917,1201.895833,1.000000,96.000000
328.570423,902.007042,1201.000000,1.000000,142.000000
331.000000,735.000000,1201.000000,1.000000, 3.000000
361.690992,660.505980,1212.538020,1.000000,43727.000000
345.247706,548.770642,1202.871560,1.000000,109.000000
364.600000,612.200000,1201.600000,1.000000, 5.000000
388.551306,925.073170,1211.316979,1.000000,41233.000000
371.715000,557.615000,1201.785000,1.000000,200.000000
370.716981,707.641509,1201.320755,1.000000,53.000000
371.500000,859.136364,1201.340909,1.000000,44.000000
446.231042,529.227902,1225.351917,1.000000,326031.000000
414.050820,817.873105,1207.767151,1.000000,22491.000000
397.443515,764.581590,1205.410042,1.000000,239.000000
399.419894,695.693242,1212.697039,1.000000,1317.000000
406.093960,615.624161,1203.557047,1.000000,149.000000
407.500000,591.000000,1201.000000,1.000000, 2.000000
422.130435,711.101449,1201.347826,1.000000,69.000000
440.464381,754.354185,1203.305209,1.000000,4492.000000
484.682334,905.605268,1242.036710,1.000000,813291.000000
455.232143,797.125000,1203.607143,1.000000,56.000000
480.461085,648.446562,1203.257545,1.000000,4407.000000
472.481250,725.893750,1204.743750,1.000000,160.000000
479.104089,592.420074,1205.371747,1.000000,269.000000
481.402778,810.131944,1202.847222,1.000000,144.000000
