103.856385,631.455173,1217.236720,1.000000,11879.000000
112.695553,520.733751,1204.068415,1.000000,1754.000000
143.404103,603.508588,1204.628817,1.000000,2096.000000
156.428571,504.910714,1202.745130,1.000000,616.000000
158.537518,580.906088,1213.068429,1.000000,2119.000000
167.973897,526.009901,1209.445545,1.000000,2222.000000
175.000000,610.470238,1201.607143,1.000000,168.000000
205.319814,510.057367,1210.998812,1.000000,21894.000000
183.000000,790.000000,1201.000000,1.000000, 1.000000
187.166667,797.500000,1201.166667,1.000000, 6.000000
199.512253,544.358893,1203.194466,1.000000,1265.000000
185.911995,566.870274,1206.193611,1.000000,1534.000000
236.097096,536.393829,1203.521779,1.000000,1102.000000
257.958612,629.299331,1207.344900,1.000000,2392.000000
262.997065,664.065558,1206.101272,1.000000,2044.000000
263.793284,571.995803,1204.037251,1.000000,1906.000000
261.089425,541.684121,1210.312479,1.000000,2941.000000
281.017412,700.563378,1203.211384,1.000000,5341.000000
276.820037,519.144712,1203.860235,1.000000,1617.000000
280.197683,641.821868,1208.024620,1.000000,2762.000000
291.054093,605.948043,1202.444484,1.000000,2810.000000
280.719298,501.140351,1204.491228,1.000000,57.000000
288.817429,549.920808,1207.681577,1.000000,3018.000000
300.371397,742.217735,1206.469800,1.000000,5447.000000
298.742319,665.411959,1207.964982,1.000000,3027.000000
306.281268,571.725523,1206.802490,1.000000,1767.000000
314.900425,642.724347,1203.574985,1.000000,1647.000000
315.506621,715.819308,1208.913712,1.000000,2341.000000
319.921141,766.903244,1203.939597,1.000000,1788.000000
319.738342,519.743523,1201.891192,1.000000,386.000000
318.346593,545.528555,1209.007877,1.000000,2539.000000
324.159091,688.356061,1201.731061,1.000000,264.000000
330.443701,737.437012,1205.273690,1.000000,1794.000000
332.629862,622.434128,1206.120452,1.000000,797.000000
332.696653,806.562762,1202.117155,1.000000,478.000000
336.875179,571.047346,1210.623386,1.000000,1394.000000
339.002967,593.973294,1201.679525,1.000000,337.000000
361.692751,660.524234,1214.423497,1.000000,72853.000000
344.418224,705.625501,1208.772697,1.000000,2996.000000
345.225888,548.718909,1204.732234,1.000000,1576.000000
357.213115,831.770492,1202.242623,1.000000,610.000000
362.245778,608.850880,1206.554078,1.000000,2783.000000
361.285458,795.100539,1201.904847,1.000000,557.000000
351.872441,504.800000,1208.226772,1.000000,1905.000000
365.702020,528.797980,1201.580808,1.000000,198.000000
371.813327,557.435571,1203.682019,1.000000,2041.000000
370.865685,707.689775,1203.237435,1.000000,1154.000000
371.547907,859.112558,1203.208372,1.000000,1075.000000
369.068857,762.716857,1210.751429,1.000000,3500.000000
371.727273,732.636364,1201.181818,1.000000,11.000000
446.243567,531.114917,1227.268609,1.000000,405284.000000
414.029000,817.869215,1209.646224,1.000000,42069.000000
394.804290,721.042895,1201.868633,1.000000,373.000000
389.666785,575.150427,1211.883713,1.000000,2812.000000
