451.450620,947.970206,205.240623,74544.000000,5.000000
314.369655,182.936935,203.154040,71767.000000,5.000000
287.912263,882.327897,205.619169,74621.000000,5.000000
272.676366,750.501175,209.308810,58285.000000,5.000000
327.705340,251.424473,205.315713,74669.000000,5.000000
383.387666,883.421037,207.187528,68203.000000,5.000000
340.615882,829.716566,211.746869,53822.000000,5.000000
491.107849,858.422846,209.974496,67715.000000,5.000000
519.178488,930.493235,206.130992,72722.000000,5.000000
575.840895,888.430892,209.190496,78558.000000,5.000000
342.216935,698.171024,207.745633,71224.000000,5.000000
403.354411,729.738099,209.919054,65204.000000,5.000000
651.161840,932.404832,208.122825,73381.000000,5.000000
402.930136,799.545250,211.599627,54177.000000,5.000000
708.363208,883.722600,211.370531,77289.000000,5.000000
422.940208,204.825101,210.179000,71933.000000,5.000000
444.438289,136.135474,210.748372,76915.000000,5.000000
538.124105,605.159441,213.736811,70835.000000,5.000000
692.708052,815.416007,212.061932,71595.000000,5.000000
509.794584,216.410117,214.989608,72750.000000,5.000000
531.378500,129.257659,216.243686,75860.000000,5.000000
616.934699,699.237655,214.141305,69601.000000,5.000000
665.981270,749.733250,214.717675,74478.000000,5.000000
762.437641,813.637863,214.497843,73718.000000,5.000000
640.891905,863.256404,215.993824,72538.000000,5.000000
704.503395,677.747029,217.046929,74218.000000,5.000000
736.697918,741.758238,215.649932,72563.000000,5.000000
469.358678,780.202504,218.541876,73085.000000,5.000000
598.178748,510.699830,216.715763,68661.000000,5.000000
666.497243,488.644898,220.435296,73821.000000,5.000000
735.328636,614.832752,219.211572,69962.000000,5.000000
782.831291,666.117745,219.333630,71816.000000,5.000000
158.021664,345.017880,219.755961,74271.000000,5.000000
814.361532,602.474867,222.328817,74981.000000,5.000000
861.767578,654.272269,221.966463,70996.000000,5.000000
121.336008,439.267474,223.586401,72650.000000,5.000000
640.777246,291.562693,222.937643,74378.000000,5.000000
737.664470,421.998200,225.173740,72217.000000,5.000000
376.228119,154.399068,223.822676,72940.000000,5.000000
882.593383,582.379545,225.440152,73177.000000,5.000000
692.983848,244.085275,225.917620,72870.000000,5.000000
734.280020,351.022494,226.590342,76598.000000,5.000000
720.214289,179.599192,228.547042,75762.000000,5.000000
807.818538,418.504076,228.548400,73729.000000,5.000000
755.868865,283.347745,229.488215,74244.000000,5.000000
778.446405,218.102278,231.420798,72479.000000,5.000000
862.260723,374.613046,231.678237,74443.000000,5.000000
346.760599,763.721442,232.385744,75952.000000,5.000000
858.101769,304.297162,234.322860,77086.000000,5.000000
800.887634,341.716869,246.364263,69060.000000,5.000000
335.175623,908.939561,251.280461,77615.000000,5.000000
