145.601526,560.752578,493.370049,853862.377703,10.000000
161.080071,422.993786,486.551412,737144.707102,10.000000
227.300958,301.771405,475.848738,544380.432601,10.000000
334.079764,209.628021,479.307132,599501.944201,10.000000
470.140410,242.977693,476.041392,538036.798301,10.000000
598.087626,907.401059,473.254568,478819.877201,10.000000
636.159727,181.561886,471.032423,414529.448800,10.000000
870.084450,397.950325,475.289053,513230.317901,10.000000
178.697331,694.747528,521.356843,933414.332103,10.000000
846.816044,729.307246,523.618931,945666.557203,10.000000
791.418095,275.910977,536.518032,933574.348103,10.000000
258.406810,809.152501,545.925948,878321.823403,10.000000
896.340284,517.428637,559.169006,678433.836602,10.000000
331.147616,687.632522,560.661115,640367.030302,10.000000
640.601969,897.215473,565.558772,540768.071401,10.000000
199.109431,343.617111,567.553900,500111.006101,10.000000
369.703880,883.031523,568.017994,466090.604401,10.000000
379.279545,193.675523,570.262853,422149.210700,10.000000
532.640226,292.542945,572.416170,373502.346500,10.000000
151.253162,478.796307,574.769200,306442.641200,10.000000
675.287250,277.923934,579.753321,170802.078500,10.000000
