145.591526,560.752578,493.370049,1.000100,853862.377703
161.080071,422.993786,486.551412,1.000100,737144.707102
227.300958,301.771405,475.848738,1.000100,544380.432601
216.247850,765.658733,455.721821,1.000100,39075.907200
237.441100,667.262863,455.542697,1.000100,13023.302200
219.000000,556.000000,451.000000,1.000100, 1.000100
241.085996,604.739750,471.312967,1.000100,65032.502600
250.036073,475.859217,474.737472,1.000100,56418.641300
266.184855,863.234869,463.594004,1.000100,44731.472700
275.843010,402.420748,460.643880,1.000100,36999.699600
296.225350,533.693327,456.201101,1.000100,15630.562900
286.148752,738.296114,476.809831,1.000100,66163.615700
334.079764,209.628021,479.307132,1.000100,599501.944201
304.049585,673.342995,464.612099,1.000100,51513.150800
303.224540,463.860532,452.498978,1.000100,2445.244500
320.003778,899.035438,453.558374,1.000100,5559.555900
326.817855,353.918829,460.242929,1.000100,34190.418700
325.173419,824.294969,454.089047,1.000100,4492.449200
342.445856,420.083054,470.195928,1.000100,65433.542700
372.775870,596.770114,457.880687,1.000100,80100.009200
348.312684,738.162242,451.032448,1.000100,339.033900
347.000000,309.000000,451.000000,1.000100, 5.000500
371.667999,679.283827,475.865111,1.000100,64563.455700
365.326667,133.620000,452.433333,1.000100,150.015000
393.355018,502.307140,461.827041,1.000100,40001.999800
393.207010,888.606295,454.082690,1.000100,6990.699000
379.854839,302.725806,451.967742,1.000100,62.006200
400.947821,801.472671,463.192864,1.000100,48012.800800
400.154060,343.752701,452.847484,1.000100,3239.323900
389.842342,268.725225,453.846847,1.000100,222.022200
402.585308,417.286730,460.549763,1.000100,844.084400
424.564246,147.593243,469.279627,1.000100,63115.310900
427.308308,718.915989,462.495471,1.000100,40963.095900
409.363636,297.181818,451.681818,1.000100,22.002200
470.140410,242.977693,476.041392,1.000100,538036.798301
434.976189,943.237630,460.884105,1.000100,37675.767200
435.933467,651.808982,477.932000,1.000100,66094.608800
454.191614,410.553155,455.456965,1.000100,11759.175800
450.799243,846.666066,453.552172,1.000100,5549.554900
437.296460,319.946903,452.889381,1.000100,226.022600
454.498433,535.391521,453.387097,1.000100,5425.542500
471.306220,344.848485,451.912281,1.000100,1254.125400
482.472517,766.152015,470.025926,1.000100,60717.071100
471.607143,136.357143,451.571429,1.000100,28.002800
489.337535,484.314984,470.880666,1.000100,60936.093000
482.819549,107.847744,453.669173,1.000100,532.053200
501.619826,578.900603,460.502434,1.000100,22397.239500
503.527351,951.493737,469.427216,1.000100,63550.354400
496.634578,707.559921,451.481336,1.000100,509.050900
507.680182,858.985594,475.782378,1.000100,66300.629400
527.448038,805.404197,454.088400,1.000100,6957.695700
533.446721,161.104281,452.351093,1.000100,2196.219600
541.930211,351.971307,456.462298,1.000100,16207.620600
548.242387,744.318682,465.611907,1.000100,53469.346400
532.873303,622.052790,456.238311,1.000100,663.066300
539.812500,483.000000,451.687500,1.000100,16.001600
598.087626,907.401059,473.254568,1.000100,478819.877201
551.734146,583.014634,453.829268,1.000100,410.041000
555.185241,108.311747,455.135542,1.000100,664.066400
564.153846,511.600000,451.007692,1.000100,130.013000
571.234234,647.807808,453.276276,1.000100,333.033300
594.540077,687.738536,454.327078,1.000100,8047.804700
596.085122,282.594260,466.581572,1.000100,50286.028100
636.159727,181.561886,471.032423,1.000100,414529.448800
593.506803,601.835636,477.107930,1.000100,57700.769500
609.557492,479.796334,481.617695,1.000100,57943.793800
630.460380,739.835079,467.625032,1.000100,59482.947700
631.111111,660.900966,455.787440,1.000100,414.041400
651.175229,818.117436,466.918091,1.000100,44871.486700
650.950857,325.307085,475.271801,1.000100,68479.847300
667.617749,596.716206,462.403492,1.000100,42327.232300
655.145508,425.562735,480.427725,1.000100,55349.534400
653.251163,368.865116,454.293023,1.000100,215.021500
684.459207,669.388258,471.695884,1.000100,66096.609000
677.408024,508.649635,468.979595,1.000100,42200.219600
675.000000,709.000000,451.000000,1.000100, 3.000300
697.076192,762.037487,467.802751,1.000100,60721.071500
679.000000,254.000000,451.000000,1.000100, 1.000100
704.822379,905.823237,459.940902,1.000100,33811.380800
689.500000,305.000000,451.000000,1.000100, 2.000200
701.342181,813.520485,456.740335,1.000100,1733.173300
706.000000,709.000000,451.000000,1.000100, 1.000100
709.000000,711.000000,451.000000,1.000100, 3.000300
728.060036,325.997487,471.352106,1.000100,66449.644300
754.147232,242.205113,455.661722,1.000100,37753.775000
719.136842,585.305263,451.736842,1.000100,95.009500
748.330182,546.387302,459.595640,1.000100,30780.077700
747.523761,426.449647,466.801649,1.000100,58820.881500
730.807692,482.903846,451.000000,1.000100,104.010400
740.408767,841.223159,478.355249,1.000100,67142.713600
734.681818,797.772727,451.840909,1.000100,44.004400
733.906691,639.421117,464.440147,1.000100,1629.162900
744.246154,754.400000,451.538462,1.000100,65.006500
742.181818,368.454545,451.636364,1.000100,11.001100
755.165561,715.633989,476.740808,1.000100,70229.022200
747.513514,597.486486,452.324324,1.000100,37.003700
756.500000,678.000000,451.500000,1.000100, 2.000200
775.452260,630.647444,453.395649,1.000100,4734.473400
783.059378,342.741605,452.546274,1.000100,2442.244200
788.000000,677.285714,451.000000,1.000100, 7.000700
796.837278,502.517751,456.491124,1.000100,338.033800
799.954704,715.536585,453.452962,1.000100,287.028700
805.953465,817.260823,480.700089,1.000100,67546.754000
803.829268,600.963415,454.097561,1.000100,164.016400
870.084450,397.950325,475.289053,1.000100,513230.317901
835.177237,561.126074,466.190846,1.000100,55631.562600
832.238938,613.539823,451.663717,1.000100,113.011300
846.628348,791.741629,452.207589,1.000100,1792.179200
843.894921,642.402802,452.670753,1.000100,571.057100
842.109005,671.672986,454.535545,1.000100,211.021100
873.185153,680.633188,454.648035,1.000100,1145.114500
901.194784,538.603024,470.334228,1.000100,62239.223300
886.482143,769.178571,451.571429,1.000100,112.011200
886.951271,653.417373,455.286017,1.000100,472.047200
